tourney_date,surface,winner_name,loser_name,year
2018-03-19,Hard,Monica Niculescu,Magdalena Rybarikova,2018
2018-03-19,Hard,Christina Mchale,Barbora Strycova,2018
2018-03-19,Hard,Garbine Muguruza,Amanda Anisimova,2018
2018-03-19,Hard,Sloane Stephens,Ajla Tomljanovic,2018
2018-04-02,Clay,Daria Kasatkina,Christina Mchale,2018
2018-04-02,Clay,Aleksandra Krunic,Bethanie Mattek Sands,2018
2018-04-02,Clay,Anastasija Sevastova,Caroline Dolehide,2018
2018-04-02,Clay,Ashleigh Barty,Tatjana Maria,2018
2018-04-02,Clay,Elena Vesnina,Taylor Townsend,2018
2018-04-02,Clay,Kristyna Pliskova,Petra Kvitova,2018
2018-04-02,Clay,Varvara Lepchenko,Andrea Petkovic,2018
2018-04-02,Clay,Polona Hercog,Maryna Zanevska,2018
2018-04-02,Clay,Alize Cornet,Kateryna Bondarenko,2018
2018-04-02,Clay,Kiki Bertens,Veronica Cepede Royg,2018
2018-04-02,Clay,Fanny Stollar,Francesca Di Lorenzo,2018
2018-04-02,Clay,Daria Saville,Ons Jabeur,2018
2018-04-02,Clay,Sara Errani,Eugenie Bouchard,2018
2018-04-02,Clay,Mihaela Buzarnescu,Vera Lapko,2018
2018-04-02,Clay,Irina Camelia Begu,Claire Liu,2018
2018-04-02,Clay,Camila Giorgi,Silvia Soler Espinosa,2018
2018-04-02,Clay,Lara Arruabarrena,Beatriz Haddad Maia,2018
2018-04-02,Clay,Kristie Ahn,Samantha Stosur,2018
2018-04-02,Clay,Laura Siegemund,Natalia Vikhlyantseva,2018
2018-04-02,Clay,Tatjana Maria,Lauren Davis,2018
2018-04-02,Clay,Caroline Dolehide,Johanna Larsson,2018
2018-04-02,Clay,Christina Mchale,Zarina Diyas,2018
2018-04-02,Clay,Claire Liu,Magda Linette,2018
2018-04-02,Clay,Bernarda Pera,Jana Cepelova,2018
2018-04-02,Clay,Naomi Osaka,Laura Siegemund,2018
2018-04-02,Clay,Bernarda Pera,Dayana Yastremska,2018
2018-04-02,Clay,Madison Keys,Lara Arruabarrena,2018
2018-04-02,Clay,Elena Vesnina,Madison Brengle,2018
2018-04-02,Clay,Kiki Bertens,Julia Goerges,2018
2018-04-02,Clay,Kiki Bertens,Madison Keys,2018
2018-04-02,Clay,Julia Goerges,Anastasija Sevastova,2018
2018-04-02,Clay,Kiki Bertens,Alize Cornet,2018
2018-04-02,Clay,Taylor Townsend,Heather Watson,2018
2018-04-02,Clay,Kristyna Pliskova,Katerina Siniakova,2018
2018-04-02,Clay,Madison Keys,Bernarda Pera,2018
2018-04-02,Clay,Julia Goerges,Daria Kasatkina,2018
2018-04-02,Clay,Anastasija Sevastova,Kristyna Pliskova,2018
2018-04-02,Clay,Alize Cornet,Caroline Garcia,2018
2018-04-02,Clay,Julia Goerges,Kristie Ahn,2018
2018-04-02,Clay,Kiki Bertens,Fanny Stollar,2018
2018-04-02,Clay,Madison Keys,Camila Giorgi,2018
2018-04-02,Clay,Julia Goerges,Naomi Osaka,2018
2018-04-02,Clay,Daria Kasatkina,Irina Camelia Begu,2018
2018-04-02,Clay,Irina Camelia Begu,Georgina Garcia Perez,2018
2018-04-02,Clay,Kristyna Pliskova,Elena Vesnina,2018
2018-04-02,Clay,Caroline Garcia,Varvara Lepchenko,2018
2018-04-02,Clay,Alize Cornet,Polona Hercog,2018
2018-04-02,Clay,Ashleigh Barty,Sofia Kenin,2018
2018-04-02,Clay,Fanny Stollar,Johanna Konta,2018
2018-04-02,Clay,Sara Errani,Mihaela Buzarnescu,2018
2018-04-02,Clay,Camila Giorgi,Daria Saville,2018
2018-04-02,Clay,Bernarda Pera,Sara Errani,2018
2018-04-02,Clay,Anastasija Sevastova,Ashleigh Barty,2018
2018-04-02,Clay,Kiki Bertens,Aleksandra Krunic,2018
2018-04-02,Clay,Naomi Osaka,Jennifer Brady,2018
2018-04-02,Hard,Sachia Vickery,Magdalena Rybarikova,2018
2018-04-02,Hard,Garbine Muguruza,Alison Riske Amritraj,2018
2018-04-02,Hard,Ajla Tomljanovic,Anna Blinkova,2018
2018-04-02,Hard,Danielle Collins,Lesia Tsurenko,2018
2018-04-02,Hard,Ana Bogdan,Sara Sorribes Tormo,2018
2018-04-02,Hard,Monica Puig,Stefanie Voegele,2018
2018-04-02,Hard,Timea Babos,Naomi Broady,2018
2018-04-02,Hard,Sachia Vickery,Ana Sofia Sanchez,2018
2018-04-02,Hard,Magdalena Rybarikova,Jana Fett,2018
2018-04-02,Hard,Garbine Muguruza,Renata Zarazua,2018
